lei,legal_name,review_priority_score,review_reason,review_status,entity_type,review_note,coverage_gap_priority_score,reason_flags,uie_country,uie_source,evidence_tier,uie_confidence,predicted_parent_country,prediction_probability,confidence_gap,top3_countries,top3_probabilities,direct_parent_name,direct_parent_country,ultimate_parent_name,ultimate_parent_country,ctos_registered_malaysia,ctos_name,ctos_match_score,ctos_match_method,override_reason,source_url,source_note,city,size_proxy,has_parent_link,has_ultimate_link,foreign_parent,is_non_consolidating,has_exception_filed,has_inferred_parent,in_address_cluster
549300M91W2GE6MJ3833,ABRDN ISLAMIC WORLD EQUITY FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9679,US,0.9679,0.9456,US;DE;SG,0.9679;0.0223;0.0068,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
254900D5W2QH435MV622,AHAM WORLD SERIES - GLOBAL CORPORATE BOND FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.915,SG,0.915,0.8334,SG;ASIA_OTHER;GB,0.915;0.0816;0.0029,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
254900SXSA4B7QEA0T64,AHAM WORLD SERIES - SGD LIQUIDITY FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6747,SG,0.6747,0.4359,SG;ASIA_OTHER;GB,0.6747;0.2388;0.0844,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
25490086B7FEL8S03L06,AHAM World Series -Biotechnology Fund,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9987,SG,0.9987,0.998,SG;GB;DE,0.9987;0.0008;0.0003,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
549300GP5U9XIZIVXB14,AMB GLOBAL INCOME TRUST FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9679,US,0.9679,0.9387,US;DE;SG,0.9679;0.0292;0.0014,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
549300PF24B8UG4MY388,AMUNDI BOND GLOBAL AGGREGATE FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8821,US,0.8821,0.8186,US;SG;DE,0.8821;0.0635;0.0533,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
54930071L641UBCTNZ54,AMUNDI BOND GLOBAL EMERGING BLENDED FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8736,US,0.8736,0.7813,US;DE;SG,0.8736;0.0923;0.0329,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
5493002T056YRFM2RG97,AMUNDI EQUITY EMERGING FOCUS FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8821,US,0.8821,0.8186,US;SG;DE,0.8821;0.0635;0.0533,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
5493001QK0GK97P1C068,AMUNDI INTERNATIONAL FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6561,DE,0.6561,0.3139,DE;US;OFFSHORE,0.6561;0.3423;0.001,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
254900Y606LJL4FFLH18,ASTUTE FUND MANAGEMENT BERHAD,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9692,US,0.9692,0.9502,US;GB;DE,0.9692;0.0191;0.0062,,,,,0.0,,,,,,,SUBANG JAYA,1.3976854846715725,0,0,0,1,1,0,0
254900OTE5EZU87YJM45,AVIAN DIVIDEND FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7615,SG,0.7615,0.5266,SG;GB;US,0.7615;0.2349;0.0013,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
254900V0BYM4VV8QK983,Affin Hwang Asia Equity ESG Fund,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9846,SG,0.9846,0.9699,SG;US;GB,0.9846;0.0148;0.0003,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
254900N9GWBJJBVH7Q96,Affin Hwang Income Focus Fund 4,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9836,SG,0.9836,0.9737,SG;EUROPE;US,0.9836;0.0099;0.0064,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
254900FEPHAOVEMH9X91,Aiiman Global Equity Fund,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9112,SG,0.9112,0.8501,SG;OFFSHORE;DE,0.9112;0.061;0.0156,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
254900SJDH4HHELZAK12,AmIslamic Funds Management Sdn. Bhd.,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4974,SG,0.4974,0.1019,SG;US;DE,0.4974;0.3955;0.0884,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,0,1,0,1
894500GNQ7F3F8QQ3367,BLUE PACIFIC INVESTMENT FUND LTD,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5431,DE,0.5431,0.2517,DE;SG;US,0.5431;0.2914;0.1158,,,,,0.0,,,,,,,LABUAN,1.3976854846715725,0,0,0,0,1,0,1
254900DUHCR2ZPP20V38,Berjaya Mutual Global Momentum Equity Fund,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9825,SG,0.9825,0.9723,SG;GB;EUROPE,0.9825;0.0102;0.0045,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
254900I17ALBY977K655,CAGAMAS GLOBAL SUKUK BERHAD,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9501,SG,0.9501,0.9251,SG;US;OFFSHORE,0.9501;0.0251;0.0154,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,0,1,0,1
549300RSSUDUNCDWC916,Catalyst Private Fund Limited,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.933,US,0.933,0.9086,US;EUROPE;GB,0.933;0.0244;0.0235,,,,,0.0,,,,,,,Labuan,1.3976854846715725,0,0,0,0,1,0,1
54930070YIXIQDO7BC40,EASTSPRING INVESTMENTS TARGET INCOME FUND 7,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7266,US,0.7266,0.4808,US;SG;DE,0.7266;0.2458;0.0231,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
549300LEHEHZ8ZG6D191,EASTSPRING INVESTMENTS TARGET INCOME FUND 8,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.7266,US,0.7266,0.4808,US;SG;DE,0.7266;0.2458;0.0231,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
549300LN5S13FCY06J68,EASTSPRING INVESTMENTS TARGET INCOME FUND 9,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8992,SG,0.8992,0.8004,SG;US;OFFSHORE,0.8992;0.0987;0.0008,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
5493008DN1YDLZTFV743,EMPLOYEES PROVIDENT FUND BOARD - FTSE ASEAN 40 EX MALAYSIA E,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9291,US,0.9291,0.8776,US;SG;DE,0.9291;0.0514;0.0116,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,0,0,0,1
549300KW7RDIXIMB7C18,Eastspring Investments Target Income Fund 12,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9317,SG,0.9317,0.882,SG;US;ASIA_OTHER,0.9317;0.0496;0.0176,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
254900U0D622H1TIOS94,Eq8 Dow Jones US Titans 50 ETF,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9291,SG,0.9291,0.866,SG;ASIA_OTHER;US,0.9291;0.0631;0.0049,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
5493002F8FOLFD56VB06,Franklin Malaysia Sukuk Fund,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5708,SG,0.5708,0.2128,SG;US;OTHER,0.5708;0.3581;0.0511,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
254900ZLNJME9U53AF46,HONG LEONG GLOBAL SHARIAH ESG FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9585,SG,0.9585,0.9184,SG;GB;DE,0.9585;0.04;0.0005,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
254900D9VWS492DWXX07,Halogen Shariah Ringgit Income Fund,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9988,SG,0.9988,0.998,SG;GB;DE,0.9988;0.0007;0.0003,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
254900B2OAZMPZXIXQ22,KAF INVESTMENT FUNDS BERHAD,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9501,SG,0.9501,0.9251,SG;US;OFFSHORE,0.9501;0.0251;0.0154,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,0,1,0,1
254900MI65ADQSSIUO55,KENANGA ALTERNATIVE SERIES: DIGITAL ASSET OPPORTUNITIES FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,ASIA_OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9879,ASIA_OTHER,0.9879,0.9824,ASIA_OTHER;GB;SG,0.9879;0.0055;0.005,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
254900FC9QA6ZZ3J0134,Kenanga Growth Fund Series 3,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,ASIA_OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9611,ASIA_OTHER,0.9611,0.9392,ASIA_OTHER;SG;US,0.9611;0.0219;0.0169,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
254900XY0KS5TH562D65,Lim Enterprises Sdn Bhd Senior Staff Provident Fund,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9506,SG,0.9506,0.9026,SG;US;DE,0.9506;0.0481;0.0006,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
984500F866DFB9776F72,MAMG GLOBAL ENVIRONMENT FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.955,SG,0.955,0.929,SG;GB;OFFSHORE,0.955;0.026;0.0118,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
984500D5F4A58BBCE535,MAMG GROWTH AND INCOME-I FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5685,US,0.5685,0.3643,US;SG;ASIA_OTHER,0.5685;0.2042;0.1769,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,0,1,0,1
5493006VJCLLJR4SIR63,MAYBANK CONSTANT INCOME FUND 2,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9791,US,0.9791,0.9626,US;SG;EUROPE,0.9791;0.0165;0.0035,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,0,0,0,1
549300FCBJ6UVEBQDJ22,MAYBANK CONSTANT INCOME FUND 5,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9744,US,0.9744,0.9532,US;SG;EUROPE,0.9744;0.0212;0.0035,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,0,1,0,1
549300561WAOZ7X9VN67,MAYBANK FINANCIAL INSTITUTIONS INCOME ASIA FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9587,US,0.9587,0.919,US;SG;DE,0.9587;0.0397;0.0008,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,0,0,0,1
549300U3CET265SEZ279,MAYBANK FINANCIAL INSTITUTIONS INCOME FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9112,US,0.9112,0.8238,US;SG;DE,0.9112;0.0874;0.0009,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,0,0,0,1
984500B13FA6557A4A19,MAYBANK GLOBAL DIGITAL ASSET ECOSYSTEM EQUITY FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,ASIA_OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9962,ASIA_OTHER,0.9962,0.9936,ASIA_OTHER;SG;US,0.9962;0.0025;0.0012,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,0,1,0,1
9845007B71ABXFC5A015,MAYBANK GLOBAL STRATEGIC EQUITY-I FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9898,SG,0.9898,0.9843,SG;GB;US,0.9898;0.0056;0.0029,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,0,1,0,1
984500540C9X913D3E09,MAYBANK GLOBAL TECHNOLOGY-I FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9045,SG,0.9045,0.8492,SG;EUROPE;DE,0.9045;0.0553;0.0197,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,0,1,0,1
2549000N8IXK7RDIFT66,MIDF-TM TR FINITE FUND - 1,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3514,SG,0.3514,0.0521,SG;GB;DE,0.3514;0.2992;0.2731,,,,,0.0,,,,,,,Petaling Jaya,1.3976854846715725,0,0,0,1,1,0,0
254900W82O2ANYGXU530,MTB - PERFORMA DIGITAL ASSET FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.924,SG,0.924,0.8828,SG;EUROPE;DE,0.924;0.0412;0.0271,,,,,0.0,,,,,,,Petaling Jaya,1.3976854846715725,0,0,0,1,1,0,0
875500XYZ9Z8IIOJN271,MTC Meranti Fund,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.831,SG,0.831,0.6649,SG;GB;DE,0.831;0.1661;0.0014,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
2549005M3ZIBTVS3Z008,Manulife Shariah Dynamic Leaders Fund,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9953,SG,0.9953,0.991,SG;US;DE,0.9953;0.0043;0.0002,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
25490033FSCPPUADFA83,Manulife Shariah Global Environmental Transition Fund,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,GB,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5939,GB,0.5939,0.188,GB;SG;EUROPE,0.5939;0.4059;0.0001,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
549300V6BUJZV25O0P97,Maybank Flexi Income Fund,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4377,SG,0.4377,0.0723,SG;US;OFFSHORE,0.4377;0.3654;0.1189,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,0,1,0,1
5493003MX0SWDIVWUD27,Maybank Global Sustainable Equity-I Fund,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6614,SG,0.6614,0.403,SG;US;ASIA_OTHER,0.6614;0.2584;0.0754,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,0,1,0,1
5493003BF03N8QVKL921,Maybank Global Sustainable Technology Fund,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,shared_address_cluster;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6051,US,0.6051,0.2129,US;SG;GB,0.6051;0.3921;0.0017,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,0,1,0,1
984500DE36D8C7K9V526,Maybank Global Wealth Conservative-I Fund,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.967,SG,0.967,0.9383,SG;GB;DE,0.967;0.0287;0.0024,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
254900DVNSASMNUW2V40,PB ASEAN DIVIDEND FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.832,US,0.832,0.733,US;DE;ASIA_OTHER,0.832;0.099;0.0637,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
254900DNR1ZUPIRNPU52,PB EURO PACIFIC EQUITY FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.8901,DE,0.8901,0.8251,DE;GB;SG,0.8901;0.065;0.0232,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
2549008UWOWGZC69BX22,PMB SHARIAH ESG GLOBAL EQUITY FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5178,SG,0.5178,0.1799,SG;DE;GB,0.5178;0.3379;0.1221,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
254900R1ONPPCKT6FX76,PMB SHARIAH GLOBAL EQUITY FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5044,SG,0.5044,0.015,SG;US;EUROPE,0.5044;0.4895;0.0028,,,,,0.0,,,,,,,Kuala Lumpur,1.3976854846715725,0,0,0,1,1,0,0
549300M0UPZRXFB0BK16,PRINCIPAL GLOBAL REAL ESTATE FUND,0.3391,fund_product_vehicle_rule_applied,product_vehicle_rule_applied,fund_or_product_vehicle,,0.3590731048434652,non_consolidating_entity;missing_direct_parent;missing_ultimate_parent,SG,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4917,SG,0.4917,0.0343,SG;US;DE,0.4917;0.4573;0.047,,,,,0.0,,,,,,,KUALA LUMPUR,1.3976854846715725,0,0,0,1,1,0,0
