host_country,lei,legal_name,entity_country,direct_parent_lei,direct_parent_name,direct_parent_country,ultimate_parent_lei,ultimate_parent_name,ultimate_parent_country,chain_parent_lei,chain_parent_name,chain_parent_country,chain_parent_relationship_type,uie_lei,uie_name,uie_country,uie_source,evidence_tier,uie_confidence,is_known_uie,is_inferred_uie,is_non_consolidating,exception_reason,matched_parent_lei,matched_parent_name,matched_parent_country,brand_token,match_score,inferred_parent_lei,address_parent_name,address_parent_country,confidence,predicted_parent_country,prediction_probability,confidence_gap,top3_countries,top3_probabilities,ctos_registered_malaysia,ctos_name,ctos_registration_no,ctos_match_score,ctos_match_method,ctos_url,override_reason,source_url,source_note
SG,549300L1EM7K9JDUMS94,ALPHADYNE (SINGAPORE) PTE. LTD.,SG,0KH67AG8S2C0UUDZ7J79,ALPHADYNE ASSET MANAGEMENT LP,US,0KH67AG8S2C0UUDZ7J79,ALPHADYNE ASSET MANAGEMENT LP,US,,,,,0KH67AG8S2C0UUDZ7J79,ALPHADYNE ASSET MANAGEMENT LP,US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.4202,0.1652,US;CN;ASIA_OTHER,0.4202;0.2551;0.0665,0,,,,,,,,
SG,984500972I6A63G58705,ALT BLUE TRADING PTE. LTD.,SG,8945006XFI0IAXHAX807,Alt Blue Trading AG,CH,8945006XFI0IAXHAX807,Alt Blue Trading AG,CH,,,,,8945006XFI0IAXHAX807,Alt Blue Trading AG,CH,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.2524,0.0209,US;BM;CH,0.2524;0.2315;0.162,0,,,,,,,,
SG,549300HPVQKZ1SHYOI67,AMAZON ASIA-PACIFIC HOLDINGS PRIVATE LIMITED,SG,ZXTILKJKG63JELOEG630,"AMAZON.COM, INC.",US,ZXTILKJKG63JELOEG630,"AMAZON.COM, INC.",US,,,,,ZXTILKJKG63JELOEG630,"AMAZON.COM, INC.",US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.7983,0.7421,US;FR;GB,0.7983;0.0562;0.0221,0,,,,,,,,
SG,549300LS9KH1OREMJV62,AMAZON ASIA-PACIFIC RESOURCES PRIVATE LIMITED,SG,ZXTILKJKG63JELOEG630,"AMAZON.COM, INC.",US,ZXTILKJKG63JELOEG630,"AMAZON.COM, INC.",US,,,,,ZXTILKJKG63JELOEG630,"AMAZON.COM, INC.",US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.7818,0.7244,US;IN;FR,0.7818;0.0574;0.044,0,,,,,,,,
SG,549300W97LR1HYCU5980,AMAZON CORPORATE HOLDINGS PRIVATE LIMITED,SG,ZXTILKJKG63JELOEG630,"AMAZON.COM, INC.",US,ZXTILKJKG63JELOEG630,"AMAZON.COM, INC.",US,,,,,ZXTILKJKG63JELOEG630,"AMAZON.COM, INC.",US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.8187,0.7675,US;KY;IN,0.8187;0.0512;0.0327,0,,,,,,,,
SG,54930012PJDRXVYNXA27,AMBER STRATEGIC INVESTMENTS PTE. LTD.,SG,549300O4DODKF0NGEX65,ASIA INVESTING HOLDINGS PTE. LTD.,SG,784F5XWPLTWKTBV3E584,"THE GOLDMAN SACHS GROUP, INC.",US,784F5XWPLTWKTBV3E584,"THE GOLDMAN SACHS GROUP, INC.",US,ultimate_parent,784F5XWPLTWKTBV3E584,"THE GOLDMAN SACHS GROUP, INC.",US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.915,0.8983,US;SG;GB,0.915;0.0167;0.0156,0,,,,,,,,
SG,984500D847A7P079D907,AMCHEM SPECIALITY CHEMICALS PRIVATE LIMITED,SG,335800IQYCCN7H4HQ821,MANALI PETROCHEMICALS LIMITED,IN,335800IQYCCN7H4HQ821,MANALI PETROCHEMICALS LIMITED,IN,,,,,335800IQYCCN7H4HQ821,MANALI PETROCHEMICALS LIMITED,IN,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,IN,0.7329,0.5186,IN;US;KY,0.7329;0.2143;0.0113,0,,,,,,,,
SG,5493000ICSP3XF16KA75,AMCOR FLEXIBLES ASIA-PACIFIC HOLDCO PTE. LIMITED,SG,5493000ICUTE641SUI45,AMCOR ASIA HOLDINGS LIMITED,GB,549300GSODGFCDQ3DI89,AMCOR PLC,JE,,,,,549300GSODGFCDQ3DI89,AMCOR PLC,JE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,GB,0.9356,0.9198,GB;IN;JP,0.9356;0.0158;0.0119,0,,,,,,,,
SG,213800KPGDSLHTUB7903,AMIUS PTE. LIMITED,SG,54930008E80N5R2AE049,AMIUS SERVICES LIMITED,GB,254900DWQGGOL2AUAY64,AMIUS GROUP LTD,GB,,,,,254900DWQGGOL2AUAY64,AMIUS GROUP LTD,GB,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,HK,0.4215,0.0368,HK;GB;EUROPE,0.4215;0.3847;0.042,0,,,,,,,,
SG,549300RSKDMM3L17GQ76,AMKOR TECHNOLOGY SINGAPORE HOLDING PTE. LTD.,SG,529900VHLRTKPWZJBM84,"AMKOR TECHNOLOGY, INC.",US,529900VHLRTKPWZJBM84,"AMKOR TECHNOLOGY, INC.",US,,,,,529900VHLRTKPWZJBM84,"AMKOR TECHNOLOGY, INC.",US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.4376,0.3517,US;ASIA_OTHER;JP,0.4376;0.0859;0.0745,0,,,,,,,,
SG,254900VCHN3RFWFAUU91,AMMON HOLDINGS I PTE. LTD.,SG,254900B1ZUM7S41MLP79,"Xander Master Fund III, LLC",MU,254900B1ZUM7S41MLP79,"Xander Master Fund III, LLC",MU,,,,,254900B1ZUM7S41MLP79,"Xander Master Fund III, LLC",MU,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,OFFSHORE,0.5518,0.4114,OFFSHORE;US;KY,0.5518;0.1404;0.0709,0,,,,,,,,
SG,254900VXWFLREEOSFJ51,AMMON HOLDINGS PTE. LTD.,SG,254900X1C9C3SS3J1S98,"Xander Master Fund IV,LLC",MU,254900X1C9C3SS3J1S98,"Xander Master Fund IV,LLC",MU,,,,,254900X1C9C3SS3J1S98,"Xander Master Fund IV,LLC",MU,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,OFFSHORE,0.4548,0.307,OFFSHORE;IN;KY,0.4548;0.1478;0.0803,0,,,,,,,,
SG,254900FSCWRGYKGNAQ77,AMOSA PTE. LTD.,SG,254900VQTQ8OW7DS3924,Soma Commodities Pte. Ltd.,SG,254900VQTQ8OW7DS3924,Soma Commodities Pte. Ltd.,SG,,,,,254900VQTQ8OW7DS3924,Soma Commodities Pte. Ltd.,SG,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.2497,0.064,US;SG;EUROPE,0.2497;0.1858;0.1067,0,,,,,,,,
SG,984500DAA01BC7DBD718,AMPEREX TECHNOLOGY (SINGAPORE) PTE. LTD.,SG,3538005O8WNU39U8NX03,TDK株式会社,JP,3538005O8WNU39U8NX03,TDK株式会社,JP,,,,,3538005O8WNU39U8NX03,TDK株式会社,JP,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,JP,0.4157,0.2054,JP;US;IN,0.4157;0.2103;0.1316,0,,,,,,,,
SG,254900YZRBB06UUDO489,AMPLEFIELD LIMITED,SG,254900HEB2U3H6P66D67,Olander Limited,VG,254900HEB2U3H6P66D67,Olander Limited,VG,,,,,254900HEB2U3H6P66D67,Olander Limited,VG,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,VG,0.9466,0.9188,VG;CH;US,0.9466;0.0278;0.0086,0,,,,,,,,
SG,8755009PJ5QFGO3X6S46,AMPOL SHIPPING & LOGISTICS PTE. LTD.,SG,5493009TD1CGVRZ27U11,AMPOL LIMITED,AU,5493009TD1CGVRZ27U11,AMPOL LIMITED,AU,,,,,5493009TD1CGVRZ27U11,AMPOL LIMITED,AU,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,AU,0.6596,0.4767,AU;US;OTHER,0.6596;0.1829;0.0298,0,,,,,,,,
SG,25490079WDHTV7PN4567,AN HUI SHIPPING PTE. LTD.,SG,254900WK6F4W85WO1L78,XIHE HOLDINGS (PTE) LTD,SG,254900WK6F4W85WO1L78,XIHE HOLDINGS (PTE) LTD,SG,,,,,254900WK6F4W85WO1L78,XIHE HOLDINGS (PTE) LTD,SG,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.2404,0.0963,DE;US;KY,0.2404;0.1441;0.111,0,,,,,,,,
SG,549300LKJ4NXQDOSOH13,ANAND CARBO PTE. LTD.,SG,3358003BQQCQM24R8M66,ANAND CARBO PRIVATE LIMITED,IN,3358003BQQCQM24R8M66,ANAND CARBO PRIVATE LIMITED,IN,,,,,3358003BQQCQM24R8M66,ANAND CARBO PRIVATE LIMITED,IN,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,IN,0.4515,0.1458,IN;EUROPE;US,0.4515;0.3057;0.0692,0,,,,,,,,
SG,5493003E32FDOOJPT835,ANEXT BANK PTE. LTD.,SG,984500DA2A8574PD6392,ANT INTERNATIONAL (SINGAPORE) SME SERVICES PTE. LTD.,SG,984500DA2A8574PD6392,ANT INTERNATIONAL (SINGAPORE) SME SERVICES PTE. LTD.,SG,,,,,984500DA2A8574PD6392,ANT INTERNATIONAL (SINGAPORE) SME SERVICES PTE. LTD.,SG,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.3132,0.1092,EUROPE;IN;CN,0.3132;0.204;0.172,0,,,,,,,,
SG,549300HIY217L1XYFQ43,ANGLO AMERICAN SHIPPING PTE. LIMITED,SG,549300OQM2EOMFY1G222,ANGLO AMERICAN MARKETING LIMITED,GB,549300S9XF92D1X8ME43,ANGLO AMERICAN PLC,GB,,,,,549300S9XF92D1X8ME43,ANGLO AMERICAN PLC,GB,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,GB,0.276,0.085,GB;IN;US,0.276;0.1911;0.1551,0,,,,,,,,
SG,254900QO0MAHERBR6M62,ANISE ASSET HOLDING PTE. LTD.,SG,254900ZKSSXSS2QQF415,"RRJ Capital Master Fund IV, L.P.",KY,254900ZKSSXSS2QQF415,"RRJ Capital Master Fund IV, L.P.",KY,,,,,254900ZKSSXSS2QQF415,"RRJ Capital Master Fund IV, L.P.",KY,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.2197,0.0282,US;KY;IN,0.2197;0.1915;0.1284,0,,,,,,,,
SG,254900IQ4WKNKQTWIZ60,ANNONA PTE. LTD.,SG,254900A471SL0Z6E1X90,JAPFA PTE. LTD.,SG,254900A471SL0Z6E1X90,JAPFA PTE. LTD.,SG,,,,,254900A471SL0Z6E1X90,JAPFA PTE. LTD.,SG,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,CH,0.381,0.306,CH;KY;AU,0.381;0.0749;0.0745,0,,,,,,,,
SG,25490065VLYJGUQVD214,AON GLOBAL OPERATIONS SE SINGAPORE BRANCH,SG,,,,635400FALWQYX5E6QC64,AON PUBLIC LIMITED COMPANY,IE,,,,,635400FALWQYX5E6QC64,AON PUBLIC LIMITED COMPANY,IE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,IE,0.9763,0.9643,IE;US;GB,0.9763;0.012;0.0035,0,,,,,,,,
SG,549300RKBECTOY2ARG86,APAC FUNDING VI PTE. LTD.,SG,NBIR4W650UJEOSZFMG65,"VÄRDE INVESTMENT PARTNERS, L.P.",US,NBIR4W650UJEOSZFMG65,"VÄRDE INVESTMENT PARTNERS, L.P.",US,,,,,NBIR4W650UJEOSZFMG65,"VÄRDE INVESTMENT PARTNERS, L.P.",US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.2014,0.0257,US;DE;KY,0.2014;0.1757;0.1254,0,,,,,,,,
SG,549300Q6N54FYLXK2S26,APDC PTE. LTD.,SG,549300Q66C0HZ24OVJ18,DTCC DATA REPOSITORY (SINGAPORE) PTE. LTD.,SG,MLDY5N6PZ58ZE60QU102,THE DEPOSITORY TRUST & CLEARING CORPORATION,US,MLDY5N6PZ58ZE60QU102,THE DEPOSITORY TRUST & CLEARING CORPORATION,US,ultimate_parent,MLDY5N6PZ58ZE60QU102,THE DEPOSITORY TRUST & CLEARING CORPORATION,US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.8397,0.7219,US;GB;MIDEAST_AFRICA,0.8397;0.1178;0.0099,0,,,,,,,,
SG,984500565Z137KCEDC82,APPIAN SINGAPORE PTE. LTD.,SG,529900NIARIFW7HGU386,APPIAN CORPORATION,US,529900NIARIFW7HGU386,APPIAN CORPORATION,US,,,,,529900NIARIFW7HGU386,APPIAN CORPORATION,US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.5024,0.3882,US;BM;EUROPE,0.5024;0.1142;0.0951,0,,,,,,,,
SG,213800UVBOE7EIIW9O10,AQUARIUS INVESTMENT ADVISORS PTE. LTD.,SG,2549002JSIR3ZS2OY902,Aquarius Capital Asia Pte. Ltd.,SG,2549002JSIR3ZS2OY902,Aquarius Capital Asia Pte. Ltd.,SG,,,,,2549002JSIR3ZS2OY902,Aquarius Capital Asia Pte. Ltd.,SG,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,IN,0.3424,0.0997,IN;US;GB,0.3424;0.2427;0.1769,0,,,,,,,,
SG,254900QYVLSHXA5SV743,ARAMCO ASIA SINGAPORE PTE. LTD.,SG,5586006WD91QHB7J4X50,Saudi Arabian Oil Company,SA,5586006WD91QHB7J4X50,Saudi Arabian Oil Company,SA,,,,,5586006WD91QHB7J4X50,Saudi Arabian Oil Company,SA,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,MIDEAST_AFRICA,0.9463,0.9129,MIDEAST_AFRICA;US;DE,0.9463;0.0335;0.0029,0,,,,,,,,
SG,984500D3CD013F0CUI86,ARAMCO DOWNSTREAM ASIA PTE. LTD.,SG,5586006WD91QHB7J4X50,Saudi Arabian Oil Company,SA,5586006WD91QHB7J4X50,Saudi Arabian Oil Company,SA,,,,,5586006WD91QHB7J4X50,Saudi Arabian Oil Company,SA,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,
SG,2138005LH768TWB29253,ARAMCO TRADING SINGAPORE PTE. LTD.,SG,213800JDGK6R55U59G76,شركة ارامكـــو للتجارة,SA,5586006WD91QHB7J4X50,Saudi Arabian Oil Company,SA,,,,,5586006WD91QHB7J4X50,Saudi Arabian Oil Company,SA,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,MIDEAST_AFRICA,0.7432,0.6881,MIDEAST_AFRICA;US;CH,0.7432;0.0551;0.0546,0,,,,,,,,
SG,9845001D44570FAVF061,ARCELIK HITACHI HOME APPLIANCES SALES (SINGAPORE) PTE. LTD.,SG,789000748KTQCUMJ0R25,ARÇELİK ANONİM ŞİRKETİ,TR,7890005U0H950VH19H45,KOÇ HOLDİNG ANONİM ŞİRKETİ,TR,,,,,7890005U0H950VH19H45,KOÇ HOLDİNG ANONİM ŞİRKETİ,TR,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,OTHER,0.9169,0.8874,OTHER;HK;US,0.9169;0.0295;0.0097,0,,,,,,,,
SG,549300MHSAMZSY803690,"ARCHER DANIELS MIDLAND SINGAPORE, PTE. LTD.",SG,549300LO13MQ9HYSTR83,ARCHER-DANIELS-MIDLAND COMPANY,US,549300LO13MQ9HYSTR83,ARCHER-DANIELS-MIDLAND COMPANY,US,,,,,549300LO13MQ9HYSTR83,ARCHER-DANIELS-MIDLAND COMPANY,US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.9717,0.9649,US;FR;KY,0.9717;0.0068;0.0068,0,,,,,,,,
SG,549300Z3DFTIIPGQXE16,AREDIN TRADING PTE. LTD.,SG,549300WO831HT2K7R481,CONCORDIA AGRITRADING PTE LTD,SG,549300GAZG2C850J2830,COFCO INTERNATIONAL LIMITED,KY,,,,,549300GAZG2C850J2830,COFCO INTERNATIONAL LIMITED,KY,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,SG,0.7281,0.6668,SG;DE;EUROPE,0.7281;0.0613;0.0601,0,,,,,,,,
SG,894500OM3XK2YYY5JF15,ARINC (Asia Pacific) Pte. Ltd.,SG,I07WOS4YJ0N7YRFE7309,RTX CORPORATION,US,I07WOS4YJ0N7YRFE7309,RTX CORPORATION,US,,,,,I07WOS4YJ0N7YRFE7309,RTX CORPORATION,US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.9536,0.9359,US;OTHER;BM,0.9536;0.0177;0.0082,0,,,,,,,,
SG,894500OM9H3ULYA16Z64,ARINC (Singapore) Pte. Ltd.,SG,I07WOS4YJ0N7YRFE7309,RTX CORPORATION,US,I07WOS4YJ0N7YRFE7309,RTX CORPORATION,US,,,,,I07WOS4YJ0N7YRFE7309,RTX CORPORATION,US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.9359,0.9155,US;DE;EUROPE,0.9359;0.0203;0.0164,0,,,,,,,,
SG,2549004H5FWYZNQR9O68,ARISTOTLE INVESTMENT HOLDINGS PTE. LTD.,SG,254900MVELOUYJXX5262,Sequent (Singapore) Limited as Trustee of The Plato Trust,SG,254900MVELOUYJXX5262,Sequent (Singapore) Limited as Trustee of The Plato Trust,SG,,,,,254900MVELOUYJXX5262,Sequent (Singapore) Limited as Trustee of The Plato Trust,SG,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,IN,0.5766,0.4427,IN;US;ASIA_OTHER,0.5766;0.1339;0.0889,0,,,,,,,,
SG,984500I4DDBC1B096B11,ARMADA C7 PTE. LTD.,SG,335800UIEKXNT1O6K260,SHAPOORJI PALLONJI ENERGY PRIVATE LIMITED,IN,3358008Z18E3W8HFNL75,SHAPOORJI PALLONJI AND COMPANY PRIVATE LIMITED,IN,,,,,3358008Z18E3W8HFNL75,SHAPOORJI PALLONJI AND COMPANY PRIVATE LIMITED,IN,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,IN,0.3692,0.1612,IN;EUROPE;US,0.3692;0.208;0.1714,0,,,,,,,,
SG,549300FWRDT5UDU8HR60,ARTGRI GROUP INTERNATIONAL PTE. LTD.,SG,549300B206THJHUTBP43,ESSILOR INTERNATIONAL,FR,549300M3VH1A3ER1TB49,ESSILORLUXOTTICA,FR,,,,,549300M3VH1A3ER1TB49,ESSILORLUXOTTICA,FR,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,FR,0.8071,0.7284,FR;GB;US,0.8071;0.0787;0.0265,0,,,,,,,,
SG,549300WI4I1FEDLD6312,ASCOTT REIT MTN PTE. LTD.,SG,254900AT4UQDU7SNXX49,CAPITALAND INVESTMENT LIMITED,SG,254900AT4UQDU7SNXX49,CAPITALAND INVESTMENT LIMITED,SG,,,,,254900AT4UQDU7SNXX49,CAPITALAND INVESTMENT LIMITED,SG,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,FR,0.5171,0.3702,FR;GB;NL,0.5171;0.1468;0.0928,0,,,,,,,,
SG,254900YW3L6D85EX4866,ASIA INDUSTRIAL DEVELOPMENT (PRIVATE) LIMITED,SG,254900TZQ44WA4DO5S78,Tan Kong Piat (Private) Limited,SG,254900TZQ44WA4DO5S78,Tan Kong Piat (Private) Limited,SG,,,,,254900TZQ44WA4DO5S78,Tan Kong Piat (Private) Limited,SG,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.4686,0.2677,US;FR;JP,0.4686;0.2009;0.1013,0,,,,,,,,
SG,549300O4DODKF0NGEX65,ASIA INVESTING HOLDINGS PTE. LTD.,SG,549300NQQYMZ14GFC628,GS ASIAN VENTURE (DELAWARE) L.L.C.,US,784F5XWPLTWKTBV3E584,"THE GOLDMAN SACHS GROUP, INC.",US,,,,,784F5XWPLTWKTBV3E584,"THE GOLDMAN SACHS GROUP, INC.",US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.8469,0.8069,US;GB;SG,0.8469;0.0399;0.032,0,,,,,,,,
SG,549300X9YQC8V8NQ1P58,ASIA MANAGEMENT FUND PTE. LTD.,SG,5493007GEE7Q1Z2LXP47,Global Movers Inc,VG,5493007GEE7Q1Z2LXP47,Global Movers Inc,VG,,,,,5493007GEE7Q1Z2LXP47,Global Movers Inc,VG,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,VG,0.8398,0.8021,VG;US;BM,0.8398;0.0377;0.0198,0,,,,,,,,
SG,213800RU6AM9WE7U6712,ASIA PACIFIC INTERTRADING PTE. LTD.,SG,213800XUJ9N32SK4IJ17,FALCON GROUP HOLDINGS (CAYMAN) LIMITED,KY,213800XUJ9N32SK4IJ17,FALCON GROUP HOLDINGS (CAYMAN) LIMITED,KY,,,,,213800XUJ9N32SK4IJ17,FALCON GROUP HOLDINGS (CAYMAN) LIMITED,KY,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.2034,0.0128,US;KY;IN,0.2034;0.1906;0.1387,0,,,,,,,,
SG,254900QJ9OS11JN5Z663,ASIA SEAL PTE. LIMITED,SG,,,,529900L9S1ZHZ0788G48,CVC Capital Partners Asia Pacific IV L.P.,JE,,,,,529900L9S1ZHZ0788G48,CVC Capital Partners Asia Pacific IV L.P.,JE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,
SG,254900FGTWGZD1EI5Z48,ASIA SQUARE TOWER 1 PTE. LTD.,SG,5493008JZL5CRK3VS565,هيئة قطر للاستثمار,QA,5493008JZL5CRK3VS565,هيئة قطر للاستثمار,QA,,,,,5493008JZL5CRK3VS565,هيئة قطر للاستثمار,QA,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,MIDEAST_AFRICA,0.9016,0.8655,MIDEAST_AFRICA;US;KY,0.9016;0.0361;0.0143,0,,,,,,,,
SG,8945003RMZWLM7OPDF36,ASIAN INFRA-VENTURES PRIVATE LIMITED,SG,335800RVKJ7TLIVPXF79,GAINWELL COMMOSALES PRIVATE LIMITED,IN,335800RVKJ7TLIVPXF79,GAINWELL COMMOSALES PRIVATE LIMITED,IN,,,,,335800RVKJ7TLIVPXF79,GAINWELL COMMOSALES PRIVATE LIMITED,IN,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,IN,0.9299,0.8968,IN;US;CN,0.9299;0.0331;0.0162,0,,,,,,,,
SG,254900EP61873NHTJE77,ASK CAPITAL MANAGEMENT PTE. LTD.,SG,,,,5493000WUSFJ5F5W5T17,BCP TOPCO XII PTE. LTD.,SG,,,,,5493000WUSFJ5F5W5T17,BCP TOPCO XII PTE. LTD.,SG,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,IN,0.2957,0.1353,IN;US;HK,0.2957;0.1604;0.0978,0,,,,,,,,
SG,875500WD4URTAT22QE80,ASMPT SINGAPORE PTE. LTD.,SG,529900PYFA1HFYKPT360,ASMPT LIMITED,KY,529900PYFA1HFYKPT360,ASMPT LIMITED,KY,,,,,529900PYFA1HFYKPT360,ASMPT LIMITED,KY,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,KY,0.4373,0.2418,KY;US;IN,0.4373;0.1955;0.0877,0,,,,,,,,
SG,984500UEA7OEB5K42679,ASPIRE FT HOLDING PTE. LTD.,SG,984500E67D551FQT0A60,"ASPIRE FINANCIAL TECHNOLOGIES HOLDING, INC.",US,984500E67D551FQT0A60,"ASPIRE FINANCIAL TECHNOLOGIES HOLDING, INC.",US,,,,,984500E67D551FQT0A60,"ASPIRE FINANCIAL TECHNOLOGIES HOLDING, INC.",US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.486,0.3858,US;KY;IN,0.486;0.1002;0.0632,0,,,,,,,,
SG,98450004D80A5SCDEC79,ASPIRE FT PTE. LTD.,SG,984500UEA7OEB5K42679,ASPIRE FT HOLDING PTE. LTD.,SG,984500E67D551FQT0A60,"ASPIRE FINANCIAL TECHNOLOGIES HOLDING, INC.",US,984500E67D551FQT0A60,"ASPIRE FINANCIAL TECHNOLOGIES HOLDING, INC.",US,ultimate_parent,984500E67D551FQT0A60,"ASPIRE FINANCIAL TECHNOLOGIES HOLDING, INC.",US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.4839,0.3082,US;IN;GB,0.4839;0.1756;0.0702,0,,,,,,,,
SG,5493008W0KUEW1VX6696,ASSEMBLY PAYMENTS PTE. LTD.,SG,U4LOSYZ7YG4W3S5F2G91,STANDARD CHARTERED PLC,GB,U4LOSYZ7YG4W3S5F2G91,STANDARD CHARTERED PLC,GB,,,,,U4LOSYZ7YG4W3S5F2G91,STANDARD CHARTERED PLC,GB,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,GB,0.9542,0.9386,GB;KY;US,0.9542;0.0156;0.0049,0,,,,,,,,
SG,2549001L9M7U4S9IAO16,ASUS GLOBAL PTE. LTD.,SG,254900B3WB4OGRB7HM13,華碩電腦股份有限公司,TW,254900B3WB4OGRB7HM13,華碩電腦股份有限公司,TW,,,,,254900B3WB4OGRB7HM13,華碩電腦股份有限公司,TW,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,ASIA_OTHER,0.455,0.2298,ASIA_OTHER;IN;EUROPE,0.455;0.2253;0.1996,0,,,,,,,,
SG,254900QBU6ZRACLIXV25,AT INVESTMENTS PTE. LTD.,SG,254900PW3VV7N22RBV50,AUCTUS INVESTMENTS PTE. LTD.,SG,254900PW3VV7N22RBV50,AUCTUS INVESTMENTS PTE. LTD.,SG,,,,,254900PW3VV7N22RBV50,AUCTUS INVESTMENTS PTE. LTD.,SG,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.2901,0.0699,DE;IN;KY,0.2901;0.2201;0.0925,0,,,,,,,,
SG,2549006NFLSEM5QPPB80,ATC ASIA PACIFIC PTE. LTD.,SG,,,,5493006ORUSIL88JOE18,AMERICAN TOWER CORPORATION,US,,,,,5493006ORUSIL88JOE18,AMERICAN TOWER CORPORATION,US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.4189,0.2804,US;KY;ASIA_OTHER,0.4189;0.1386;0.0886,0,,,,,,,,
