direction,host_country,source_country,destination_country,lei,legal_name,entity_country,uie_country,uie_name,uie_lei,uie_source,evidence_tier,evidence_bucket,uie_confidence,is_known_uie,is_inferred_uie,direct_parent_country,ultimate_parent_country,chain_parent_country,ctos_registered_malaysia
OUT,SG,MY,SG,549300E70OOGXFQVVK68,TA ACTIVITY SINGAPORE PRIVATE LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6519,0,1,,,,0
OUT,SG,MY,SG,2549007EKVJL7KZ5CM54,KNOD Corp PTE Ltd,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6376,0,1,,,,0
OUT,SG,MY,SG,213800EE4X75HPFWQI71,3D ADDA PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6329,0,1,,,,0
OUT,SG,MY,SG,8755002Q0SUGAQAHUN70,W HOPES PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6242,0,1,,,,0
OUT,SG,MY,SG,9845001585B12B384539,BDX (SINGAPORE) HOLDINGS PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6215,0,1,,,,0
OUT,SG,MY,SG,2138007ATOCREWVB2Q76,ALIX AM PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.5932,0,1,,,,0
OUT,SG,MY,SG,5493008P3ERPVQ65S339,SWAN RE PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.5766,0,1,,,,0
OUT,SG,MY,SG,353800ZDX6Z9K2KHPC21,P2 TECH PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.5464,0,1,,,,0
OUT,SG,MY,SG,213800GI1GFNWM7MOQ72,CLUB 21 PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.5322,0,1,,,,0
OUT,SG,MY,SG,9845006B6E707F360796,BB WOLF PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.4848,0,1,,,,0
