host_country,lei,legal_name,entity_country,direct_parent_lei,direct_parent_name,direct_parent_country,ultimate_parent_lei,ultimate_parent_name,ultimate_parent_country,chain_parent_lei,chain_parent_name,chain_parent_country,chain_parent_relationship_type,uie_lei,uie_name,uie_country,uie_source,evidence_tier,uie_confidence,is_known_uie,is_inferred_uie,is_non_consolidating,exception_reason,matched_parent_lei,matched_parent_name,matched_parent_country,brand_token,match_score,inferred_parent_lei,address_parent_name,address_parent_country,confidence,predicted_parent_country,prediction_probability,confidence_gap,top3_countries,top3_probabilities,ctos_registered_malaysia,ctos_name,ctos_registration_no,ctos_match_score,ctos_match_method,ctos_url,override_reason,source_url,source_note
PH,254900X4ZMKI345ZS168,"Katipunan Banking Corporation ""A Rural Bank""",PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4073,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,US,0.4073,0.1158,US;DE;OTHER,0.4073;0.2914;0.1083,0,,,,,,,,
PH,254900YQBA93BUFL6I05,Amcor Specialty Cartons Rizal Corp.,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4071,0,1,0,NON_PUBLIC,,,,,,,,,,US,0.4071,0.2356,US;DE;EUROPE,0.4071;0.1715;0.1714,0,,,,,,,,
PH,549300U56PTCFW4ZGC72,"TELLABS PHILIPPINES, INC.",PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4068,0,1,0,,,,,,,,,,,US,0.4068,0.0159,US;DE;OTHER,0.4068;0.3909;0.0683,0,,,,,,,,
PH,2549007J5WLP4CJSJ346,"PHILEQUITY MANAGEMENT, INC.",PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4065,0,1,0,NATURAL_PERSONS,,,,,,,,,,US,0.4065,0.203,US;DE;OTHER,0.4065;0.2035;0.1211,0,,,,,,,,
PH,549300CUOTXJCLZ00K49,MONDE NISSIN CORPORATION,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4062,0,1,1,NON_CONSOLIDATING,,,,,,,,,,DE,0.4062,0.1359,DE;US;EUROPE,0.4062;0.2703;0.2282,0,,,,,,,,
PH,2549005UQT00PB6M7H55,ISTANA DEV. CORP.,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4061,0,1,1,NON_CONSOLIDATING,,,,,,,,,,DE,0.4061,0.1853,DE;US;EUROPE,0.4061;0.2208;0.1889,0,,,,,,,,
PH,549300LF0ECT0YGJTB41,BANANA FINTECH SERVICES CORPORATION,PH,,,,,,,,,,,,,AMERICAS_OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4057,0,1,0,NO_LEI,,,,,,,,,,AMERICAS_OTHER,0.4057,0.1828,AMERICAS_OTHER;US;OTHER,0.4057;0.2228;0.1367,0,,,,,,,,
PH,984500E544064C38D056,"NESTLE BUSINESS SERVICES AOA, INC.",PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.405,0,1,0,NATURAL_PERSONS,,,,,,,,,,US,0.405,0.1491,US;DE;AMERICAS_OTHER,0.405;0.2559;0.1407,0,,,,,,,,
PH,2549004F9YLYB98MYC36,I'L PRIMO ILLUMINATI INC.,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4046,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,DE,0.4046,0.0342,DE;US;EUROPE,0.4046;0.3704;0.0894,0,,,,,,,,
PH,254900SP161IWE9MPN41,"ALFM DOLLAR BOND FUND, INC.",PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4042,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,US,0.4042,0.1493,US;DE;OTHER,0.4042;0.2549;0.1351,0,,,,,,,,
PH,549300HH4X3ONRTWA138,GOVERNMENT SERVICE INSURANCE SYSTEM,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4042,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,US,0.4042,0.039,US;DE;OTHER,0.4042;0.3652;0.0898,0,,,,,,,,
PH,549300B14PK448EZ1Q88,PHILIPPINE TRUST COMPANY,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4029,0,1,1,NON_CONSOLIDATING,,,,,,,,,,DE,0.4029,0.0579,DE;US;AMERICAS_OTHER,0.4029;0.345;0.0809,0,,,,,,,,
PH,8945005KRWHWKT7G5Q36,NORTH STAR BANK (A RURAL BANK) INC.,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4024,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,US,0.4024,0.1028,US;DE;AMERICAS_OTHER,0.4024;0.2995;0.1508,0,,,,,,,,
PH,984500E9FAAMVCCF7D55,"CHINA BANK SAVINGS, INC.",PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4023,0,1,0,NON_PUBLIC,,,,,,,,,,DE,0.4023,0.1936,DE;EUROPE;US,0.4023;0.2086;0.1838,0,,,,,,,,
PH,2549008WUABSW5YX6X96,Denso Ten Solutions Philippines Corporation,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4006,0,1,0,NON_PUBLIC,,,,,,,,,,US,0.4006,0.0675,US;DE;OTHER,0.4006;0.3331;0.1153,0,,,,,,,,
PH,549300TXGWDN7R2DMQ15,MANULIFE CHINABANK LIFE ASSURANCE CORPORATION,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.4,0,1,1,NON_CONSOLIDATING,,,,,,,,,,US,0.4,0.037,US;AMERICAS_OTHER;EUROPE,0.4;0.363;0.1192,0,,,,,,,,
PH,254900EAVAYF2A6P5U65,Chartres Combine Holdings Inc,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3996,0,1,0,NATURAL_PERSONS,,,,,,,,,,US,0.3996,0.122,US;DE;AMERICAS_OTHER,0.3996;0.2776;0.1044,0,,,,,,,,
PH,254900WRBIIZ8LO4LA38,SCG INTERNATIONAL (PHILIPPINES) CORPORATION,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3979,0,1,0,NON_PUBLIC,,,,,,,,,,US,0.3979,0.2092,US;EUROPE;DE,0.3979;0.1887;0.18,0,,,,,,,,
PH,254900BUUS5N9MUSIS52,Robinsons Land Corporation,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3978,0,1,1,NON_CONSOLIDATING,,,,,,,,,,DE,0.3978,0.1308,DE;US;EUROPE,0.3978;0.2669;0.1531,0,,,,,,,,
PH,549300M0NN29T4F38J57,"CTS GLOBAL EQUITY GROUP, INC.",PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3976,0,1,1,NON_CONSOLIDATING,,,,,,,,,,US,0.3976,0.1135,US;DE;AMERICAS_OTHER,0.3976;0.2841;0.1844,0,,,,,,,,
PH,5493005X8D8YRVOM8I04,"STRONGVIEW, INC.",PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3973,0,1,1,NON_CONSOLIDATING,,,,,,,,,,DE,0.3973,0.1605,DE;AMERICAS_OTHER;US,0.3973;0.2368;0.2064,0,,,,,,,,
PH,2138009RXTCUCF6Q2P23,BANANA CORP.,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3971,0,1,0,NATURAL_PERSONS,,,,,,,,,,DE,0.3971,0.0932,DE;US;EUROPE,0.3971;0.3039;0.2081,0,,,,,,,,
PH,8945007GIMS5J5GJ1V54,KIBOU NIHON TRADING CORP.,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3965,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,DE,0.3965,0.1164,DE;US;EUROPE,0.3965;0.2802;0.1408,0,,,,,,,,
PH,2549008F3USMZFJAJ303,AB MAURI PHILIPPINES INC.,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3959,0,1,0,NON_PUBLIC,,,,,,,,,,DE,0.3959,0.0241,DE;US;EUROPE,0.3959;0.3717;0.0732,0,,,,,,,,
PH,549300WAONYUUQXBUK29,EZP DEVELOPMENT INC.,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3959,0,1,1,NON_CONSOLIDATING,,,,,,,,,,DE,0.3959,0.1412,DE;AMERICAS_OTHER;US,0.3959;0.2547;0.1875,0,,,,,,,,
PH,254900RA3BJAI8VCP284,FIRST GAS POWER CORP.,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.395,0,1,0,NATURAL_PERSONS,,,,,,,,,,DE,0.395,0.1683,DE;US;EUROPE,0.395;0.2267;0.131,0,,,,,,,,
PH,549300IFQMLWM2X26612,CHINA BANKING CORPORATION,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3945,0,1,0,,,,,,,,,,,DE,0.3945,0.0906,DE;US;EUROPE,0.3945;0.3039;0.1359,0,,,,,,,,
PH,984500C6DI3A8BB54149,ELTEE CONSTRUCTION,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.392,0,1,0,NATURAL_PERSONS,,,,,,,,,,DE,0.392,0.1049,DE;US;EUROPE,0.392;0.2872;0.1771,0,,,,,,,,
PH,2549008QQU0CJLWUXL04,"Netbank (A Rural Bank), Inc.",PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3915,0,1,0,NATURAL_PERSONS,,,,,,,,,,US,0.3915,0.1225,US;DE;AMERICAS_OTHER,0.3915;0.269;0.1839,0,,,,,,,,
PH,984500AAF41A59DX3758,WISE PILIPINAS INC.,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3911,0,1,1,NON_CONSOLIDATING,,,,,,,,,,DE,0.3911,0.1863,DE;AMERICAS_OTHER;US,0.3911;0.2048;0.153,0,,,,,,,,
PH,9845003K38A1CC991V73,MEGA MAN. CORP,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3908,0,1,0,NATURAL_PERSONS,,,,,,,,,,DE,0.3908,0.1789,DE;US;EUROPE,0.3908;0.2119;0.1965,0,,,,,,,,
PH,984500EF50744DX8D512,"ADC PHILIPPINES, INC",PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3901,0,1,0,NON_PUBLIC,,,,,,,,,,DE,0.3901,0.2002,DE;US;EUROPE,0.3901;0.19;0.1608,0,,,,,,,,
PH,9845006EC3C9EAFA0D06,MT. ZION INTERNATIONAL PLACEMENT AGENCY INC.,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.39,0,1,0,NATURAL_PERSONS,,,,,,,,,,US,0.39,0.1756,US;DE;EUROPE,0.39;0.2145;0.1518,0,,,,,,,,
PH,254900UWG4AO9VMTZD56,MANDARIN SECURITIES CORP.,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3891,0,1,0,NATURAL_PERSONS,,,,,,,,,,DE,0.3891,0.1606,DE;US;EUROPE,0.3891;0.2285;0.1397,0,,,,,,,,
PH,254900VD5O8AL4INWC59,ALFM GLOBAL MULTI-ASSET INCOME FUND INC.,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3884,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,US,0.3884,0.1963,US;EUROPE;DE,0.3884;0.1921;0.1801,0,,,,,,,,
PH,894500TUQGEJSTQBNY10,"RURAL BANK OF MONTALBAN, INC.",PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3878,0,1,0,NATURAL_PERSONS,,,,,,,,,,US,0.3878,0.1297,US;DE;AMERICAS_OTHER,0.3878;0.2581;0.2069,0,,,,,,,,
PH,254900ECMSLS21XGF173,"Atram Alpha Opportunity Fund, Inc.",PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3869,0,1,1,NON_CONSOLIDATING,,,,,,,,,,US,0.3869,0.1386,US;DE;OTHER,0.3869;0.2483;0.1288,0,,,,,,,,
PH,254900ZK8SFW86NAUX17,NATIONAL REINSURANCE CORPORATION OF THE PHILIPPINES,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3865,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,US,0.3865,0.1459,US;AMERICAS_OTHER;EUROPE,0.3865;0.2406;0.1365,0,,,,,,,,
PH,2549002DU9IWEXT2QZ52,"MBG Asia Frontier Feeder UMF, Inc.",PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3845,0,1,1,NON_CONSOLIDATING,,,,,,,,,,US,0.3845,0.1548,US;DE;EUROPE,0.3845;0.2296;0.1484,0,,,,,,,,
PH,254900TH9XAHNZA9N034,MEGAWIDE CONSTRUCTION CORPORATION,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3839,0,1,0,NATURAL_PERSONS,,,,,,,,,,US,0.3839,0.0911,US;DE;EUROPE,0.3839;0.2928;0.136,0,,,,,,,,
PH,549300QHUZF6T8414J93,UPVISOR BUSINESS SOLUTIONS LTD. CO.,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3831,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,US,0.3831,0.1268,US;AMERICAS_OTHER;DE,0.3831;0.2563;0.1384,0,,,,,,,,
PH,549300AGC9NFF12PHN68,SAN MIGUEL CORPORATION,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3828,0,1,1,NON_CONSOLIDATING,,,,,,,,,,DE,0.3828,0.1219,DE;EUROPE;US,0.3828;0.2609;0.2382,0,,,,,,,,
PH,254900SLKWQ1ESNNEZ50,"AFFINITY GLOBAL MULTI-ASSET FUND, INC.",PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3819,0,1,1,NON_CONSOLIDATING,,,,,,,,,,US,0.3819,0.1705,US;DE;EUROPE,0.3819;0.2114;0.1512,0,,,,,,,,
PH,9845004B56FC4FDC1B78,DENSO PHILIPPINES CORPORATION,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3819,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,US,0.3819,0.0786,US;DE;EUROPE,0.3819;0.3033;0.0994,0,,,,,,,,
PH,984500D5B6F95C45B962,CARZIQO CAR RENTAL SERVICES,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3817,0,1,0,NATURAL_PERSONS,,,,,,,,,,US,0.3817,0.1177,US;DE;EUROPE,0.3817;0.264;0.1336,0,,,,,,,,
PH,984500E37BFA5FA5FE45,DENSO TEN PHILIPPINES CORPORATION,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3809,0,1,0,NON_PUBLIC,,,,,,,,,,US,0.3809,0.0808,US;DE;ASIA_OTHER,0.3809;0.3001;0.146,0,,,,,,,,
PH,254900OPOSJ1F48FDN63,Intelenet Global Philippines Inc,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3804,0,1,0,NO_LEI,,,,,,,,,,US,0.3804,0.0304,US;DE;OFFSHORE,0.3804;0.35;0.086,0,,,,,,,,
PH,5493001IIQX5TWILOL22,ERICSSON TELECOMMUNICATIONS INC.,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3801,0,1,0,,,,,,,,,,,DE,0.3801,0.0534,DE;US;OTHER,0.3801;0.3268;0.1353,0,,,,,,,,
PH,549300HEDGJ0YSWCDQ76,"SUN LIFE PROSPERITY WORLD VOYAGER FUND, INC.",PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3799,0,1,1,NON_CONSOLIDATING,,,,,,,,,,US,0.3799,0.0839,US;AMERICAS_OTHER;DE,0.3799;0.296;0.1853,0,,,,,,,,
PH,254900ZBS4C7EFTFG503,"ATRAM Corporate Bond Fund, Inc.",PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3796,0,1,1,NON_CONSOLIDATING,,,,,,,,,,US,0.3796,0.13,US;DE;OTHER,0.3796;0.2496;0.1192,0,,,,,,,,
PH,25490054BE7ZTL2NPG05,"Atram AsiaPlus Equity Fund, Inc.",PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3796,0,1,1,NON_CONSOLIDATING,,,,,,,,,,US,0.3796,0.1306,US;DE;OTHER,0.3796;0.2489;0.1288,0,,,,,,,,
PH,54930006FXU34VZRXM40,DECATHLON PHILIPPINES INC.,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3796,0,1,0,NATURAL_PERSONS,,,,,,,,,,US,0.3796,0.0092,US;DE;OFFSHORE,0.3796;0.3704;0.0947,0,,,,,,,,
PH,CIKZWI6KV077KV2E2J69,Rizal Commercial Banking Corporation,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3786,0,1,1,NON_CONSOLIDATING,,,,,,,,,,US,0.3786,0.069,US;DE;OTHER,0.3786;0.3095;0.1694,0,,,,,,,,
PH,254900VS17SW1TTQ6P06,ITO-Seisakusho Phillippines Corporation,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3777,0,1,0,NO_LEI,,,,,,,,,,DE,0.3777,0.0831,DE;US;EUROPE,0.3777;0.2946;0.1175,0,,,,,,,,
PH,254900I6XR5VZ08PH636,"First Metro Consumer Fund, Inc.,",PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3767,0,1,0,NATURAL_PERSONS,,,,,,,,,,US,0.3767,0.1522,US;DE;EUROPE,0.3767;0.2245;0.1383,0,,,,,,,,
PH,529900KKKGKIVWE70241,San Ignacio Energy Resources Development Corporation,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3766,0,1,1,NON_CONSOLIDATING,,,,,,,,,,US,0.3766,0.1813,US;DE;EUROPE,0.3766;0.1953;0.1465,0,,,,,,,,
PH,984500B6C79R6C705C41,"SUMMIT BANK (RURAL BANK OF TUBLAY, INC.)",PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3763,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,US,0.3763,0.1837,US;DE;ASIA_OTHER,0.3763;0.1927;0.1655,0,,,,,,,,
PH,9845009552FF5A1D8F40,BLUEOCEAN SHIPMANAGEMENT INTERNATIONAL INC.,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3759,0,1,0,NATURAL_PERSONS,,,,,,,,,,US,0.3759,0.1151,US;DE;EUROPE,0.3759;0.2609;0.1418,0,,,,,,,,
PH,529900S5MGXV4GMWY310,"DWS Global Business Services, Inc.",PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3756,0,1,1,NON_CONSOLIDATING,,,,,,,,,,US,0.3756,0.1219,US;DE;OTHER,0.3756;0.2537;0.1387,0,,,,,,,,
PH,984500C68DB006082A18,VAULT OUTSOURCING OPC,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3754,0,1,0,NATURAL_PERSONS,,,,,,,,,,DE,0.3754,0.0988,DE;US;EUROPE,0.3754;0.2765;0.1169,0,,,,,,,,
PH,894500PYG8NLHNMFZN37,LOLC Bank Philippines Inc.,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3749,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,US,0.3749,0.0133,US;DE;OFFSHORE,0.3749;0.3616;0.0829,0,,,,,,,,
PH,254900YDDB694NPELO08,AbbVie Philippines Inc.,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3734,0,1,1,NON_CONSOLIDATING,,,,,,,,,,DE,0.3734,0.0448,DE;US;OTHER,0.3734;0.3286;0.1119,0,,,,,,,,
PH,9845001F9646059LA023,SYNPULSE PHILIPPINES INC.,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3727,0,1,1,NON_CONSOLIDATING,,,,,,,,,,DE,0.3727,0.149,DE;US;EUROPE,0.3727;0.2237;0.1582,0,,,,,,,,
PH,2549008L4Q3WEVC2H093,"First Metro Save and Learn Balanced Fund, Inc.,",PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3724,0,1,0,NATURAL_PERSONS,,,,,,,,,,US,0.3724,0.1691,US;DE;EUROPE,0.3724;0.2034;0.1981,0,,,,,,,,
PH,9ZOQDHZEWZ35STU41A29,LA FILIPINA UY GONGCO CORP.,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3718,0,1,1,NON_CONSOLIDATING,,,,,,,,,,US,0.3718,0.1808,US;DE;EUROPE,0.3718;0.191;0.172,0,,,,,,,,
PH,529900RAHBALMYIJ3T08,Republic of the Philippines,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3717,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,US,0.3717,0.0047,US;DE;EUROPE,0.3717;0.3669;0.0751,0,,,,,,,,
PH,894500G1K0CJHX83UY28,Honeyworth Corporation,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3715,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,DE,0.3715,0.1676,DE;EUROPE;US,0.3715;0.2039;0.174,0,,,,,,,,
PH,549300DDB3T47QH1O698,"PHILAM EQUITABLE LIFE ASSURANCE COMPANY, INC.",PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.371,0,1,0,,,,,,,,,,,US,0.371,0.1137,US;DE;OTHER,0.371;0.2573;0.2216,0,,,,,,,,
PH,984500573BE11592E677,"CHRYSO PHILIPPINES, INC.",PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3705,0,1,0,NON_PUBLIC,,,,,,,,,,DE,0.3705,0.1479,DE;US;EUROPE,0.3705;0.2226;0.2068,0,,,,,,,,
PH,5493003F2R03I6R05M35,MANUFACTURERS LIFE INSURANCE CO. PHILS. INC.,PH,,,,,,,,,,,,,AMERICAS_OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3703,0,1,1,NON_CONSOLIDATING,,,,,,,,,,AMERICAS_OTHER,0.3703,0.0095,AMERICAS_OTHER;US;DE,0.3703;0.3608;0.1012,0,,,,,,,,
PH,549300DIAG42G1P8L472,Sunshine Star Holding Corporation,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3694,0,1,0,NON_PUBLIC,,,,,,,,,,US,0.3694,0.1788,US;OTHER;DE,0.3694;0.1906;0.17,0,,,,,,,,
PH,25490077A2E5SGKTH526,SteelAsia Manufacturing Corporation,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3692,0,1,0,NATURAL_PERSONS,,,,,,,,,,US,0.3692,0.1072,US;DE;EUROPE,0.3692;0.262;0.1463,0,,,,,,,,
PH,254900YYOD0ZCCUJ6668,FIRST NATGAS POWER CORP.,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3689,0,1,0,NATURAL_PERSONS,,,,,,,,,,DE,0.3689,0.1441,DE;US;EUROPE,0.3689;0.2249;0.1428,0,,,,,,,,
PH,984500EFE37904C38646,SPACE LOGIC OPC,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3676,0,1,0,NATURAL_PERSONS,,,,,,,,,,DE,0.3676,0.0996,DE;US;EUROPE,0.3676;0.268;0.1222,0,,,,,,,,
PH,254900QDD5K95CNENT89,Kanepackage Philippine Inc.,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3671,0,1,1,NON_CONSOLIDATING,,,,,,,,,,US,0.3671,0.0279,US;DE;OFFSHORE,0.3671;0.3392;0.1068,0,,,,,,,,
PH,2549006QY9VRIC0G7L23,"DOW CHEMICAL PHILIPPINES, INC.",PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3655,0,1,1,NON_CONSOLIDATING,,,,,,,,,,US,0.3655,0.051,US;DE;EUROPE,0.3655;0.3145;0.1417,0,,,,,,,,
PH,254900Y66LT76VBXTH29,"PHILIPPINE STOCK INDEX FUND, CORP.",PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.365,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,US,0.365,0.1174,US;DE;ASIA_OTHER,0.365;0.2476;0.1596,0,,,,,,,,
PH,98450078E8AA6C2AF176,ISHI 2926 VEHICLE TRADING,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3635,0,1,0,NATURAL_PERSONS,,,,,,,,,,US,0.3635,0.0641,US;DE;EUROPE,0.3635;0.2995;0.1653,0,,,,,,,,
PH,2549000OA9TD0UEZKZ48,"CEMCO HOLDINGS, INC.",PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3633,0,1,0,NO_LEI,,,,,,,,,,DE,0.3633,0.1476,DE;US;EUROPE,0.3633;0.2157;0.1796,0,,,,,,,,
PH,254900KTPCTKZ5BBXQ83,Peak United Group Corp.,PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3617,0,1,0,NATURAL_PERSONS,,,,,,,,,,DE,0.3617,0.0013,DE;US;EUROPE,0.3617;0.3604;0.1488,0,,,,,,,,
PH,254900UBMR9OQ6CROL25,TEAM (PHILIPPINES) ENERGY CORPORATION,PH,,,,,,,,,,,,,US,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3617,0,1,0,NO_LEI,,,,,,,,,,US,0.3617,0.1775,US;DE;EUROPE,0.3617;0.1842;0.1729,0,,,,,,,,
PH,984500E997DA4SF42F78,"MYNT, INC.",PH,,,,,,,,,,,,,DE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.3588,0,1,1,NON_CONSOLIDATING,,,,,,,,,,DE,0.3588,0.0709,DE;US;EUROPE,0.3588;0.2879;0.1461,0,,,,,,,,
